Input Data,

,
Material Data,

,
matID,Soft PE80
density,938
eDyn0degC,2.62
dEdyndT,-0.037
creepModulus,0.3
poisson,0.38

,
Pipe Data,

,
pipeID,250mm_SDR11
diameter,250
sdr,11
notchDepth,0
diameterCreepRatio,1

,
Test Setup Data,

,
fullScale,2
tempDegC,0
p0bar,5
isBackfilled,2
backfillDepth,100
backfillDensity,2200
solidInsidePipe,0.25
waterInsidePipe,0.25

,
Program Control Data,

,
outflowModelOn,0
lambda,3
solutionmethod,2
numberOfSpeedValues,50
elementsInL,10
aDotc0,0.5

,
Log number,aDotc0,Irwin Corten Force,diameterRes0,residualCrackClosure,densityratio,zetaclosure,nodeAtClosure,outflowLength,p1bar,v0,vStarRes,factor,aDotCLfactor,aDotcClfactor_backfilled,maxIterations,iterations,m[0],m[1],alpha[0],alpha[1],error,notConverged,pStarUnchoke,xUnch,pHalfStar,pStar,tStar,tStarUnchoke,simpsonIntegral,unchoked,tStarOutflow2
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.5,0.689812,250,0,12.589,2,20,3,2.26311,0.550354,0,10.6398,1.00975,1.1227,50,10,5.93853,6.55124,5.2261,1.66536,-0.000189353,0,0,0,0,0,0,0,0,0,0
5,0.5,0.689812,250,0,12.589,2,20,3,2.26311,0.550354,0,10.6398,1.00975,1.1227,50,0,5.88765,6.54628,5.43878,1.71857,0,1,0,0,0,0,0,0,0,0,0
6,0.5,0.689812,250,0,12.589,2,23,3,2.26311,0.550354,0,10.6398,1.00975,1.1227,50,1,5.88765,6.54628,5.43878,1.71857,0.269571,1,0,0,0,0,0,0,0,0,0
7,0.5,0.689812,250,0,12.589,2,24,3,2.26311,0.550354,0,10.6398,1.00975,1.1227,50,2,5.88765,6.54628,5.43878,1.71857,0.234214,1,0,0,0,0,0,0,0,0,0
8,0.5,0.689812,250,0,12.589,2,25,3,2.26311,0.550354,0,10.6398,1.00975,1.1227,50,3,5.88765,6.54628,5.43878,1.71857,0.199014,1,0,0,0,0,0,0,0,0,0
9,0.5,0.689812,250,0,12.589,2,26,3,2.26311,0.550354,0,10.6398,1.00975,1.1227,50,4,5.88765,6.54628,5.43878,1.71857,0.16442,1,0,0,0,0,0,0,0,0,0
10,0.5,0.689812,250,0,12.589,2,27,3,2.26311,0.550354,0,10.6398,1.00975,1.1227,50,5,5.88765,6.54628,5.43878,1.71857,0.130933,1,0,0,0,0,0,0,0,0,0
11,0.5,0.689812,250,0,12.589,2,28,3,2.26311,0.550354,0,10.6398,1.00975,1.1227,50,6,5.88765,6.54628,5.43878,1.71857,0.0990576,1,0,0,0,0,0,0,0,0,0
12,0.5,0.689812,250,0,12.589,2,29,3,2.26311,0.550354,0,10.6398,1.00975,1.1227,50,7,5.88765,6.54628,5.43878,1.71857,0.0692652,1,0,0,0,0,0,0,0,0,0
13,0.5,0.689812,250,0,12.589,2,30,3,2.26311,0.550354,0,10.6398,1.00975,1.1227,50,8,5.88765,6.54628,5.43878,1.71857,0.0419588,1,0,0,0,0,0,0,0,0,0
14,0.5,0.689812,250,0,12.589,2,31,3,2.26311,0.550354,0,10.6398,1.00975,1.1227,50,9,5.88765,6.54628,5.43878,1.71857,0.0174506,1,0,0,0,0,0,0,0,0,0
15,0.5,0.689812,250,0,12.589,2,31,3,2.26311,0.550354,0,10.6398,1.00975,1.1227,50,9,5.88765,6.54628,5.43878,1.71857,-0.00618353,1,0,0,0,0,0,0,0,0,0
16,0.5,0.689812,250,0,12.589,2,31,3,2.26311,0.550354,0,10.6398,1.00975,1.1227,50,10,5.88765,6.54628,5.43878,1.71857,-0.00618353,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.52,0.689812,250,0,12.589,2,20,3,2.34708,0.570775,0,10.6695,1.01054,1.13272,50,10,5.88765,6.54628,5.43878,1.71857,-0.00618353,0,0,0,0,0,0,0,0,0,0
5,0.52,0.689812,250,0,12.589,2,20,3,2.34708,0.570775,0,10.6695,1.01054,1.13272,50,0,5.8356,6.54113,5.65165,1.77227,0,1,0,0,0,0,0,0,0,0,0
6,0.52,0.689812,250,0,12.589,2,23,3,2.34708,0.570775,0,10.6695,1.01054,1.13272,50,1,5.8356,6.54113,5.65165,1.77227,0.280931,1,0,0,0,0,0,0,0,0,0
7,0.52,0.689812,250,0,12.589,2,24,3,2.34708,0.570775,0,10.6695,1.01054,1.13272,50,2,5.8356,6.54113,5.65165,1.77227,0.244237,1,0,0,0,0,0,0,0,0,0
8,0.52,0.689812,250,0,12.589,2,25,3,2.34708,0.570775,0,10.6695,1.01054,1.13272,50,3,5.8356,6.54113,5.65165,1.77227,0.207448,1,0,0,0,0,0,0,0,0,0
9,0.52,0.689812,250,0,12.589,2,26,3,2.34708,0.570775,0,10.6695,1.01054,1.13272,50,4,5.8356,6.54113,5.65165,1.77227,0.171068,1,0,0,0,0,0,0,0,0,0
10,0.52,0.689812,250,0,12.589,2,27,3,2.34708,0.570775,0,10.6695,1.01054,1.13272,50,5,5.8356,6.54113,5.65165,1.77227,0.135661,1,0,0,0,0,0,0,0,0,0
11,0.52,0.689812,250,0,12.589,2,28,3,2.34708,0.570775,0,10.6695,1.01054,1.13272,50,6,5.8356,6.54113,5.65165,1.77227,0.101805,1,0,0,0,0,0,0,0,0,0
12,0.52,0.689812,250,0,12.589,2,29,3,2.34708,0.570775,0,10.6695,1.01054,1.13272,50,7,5.8356,6.54113,5.65165,1.77227,0.0700411,1,0,0,0,0,0,0,0,0,0
13,0.52,0.689812,250,0,12.589,2,30,3,2.34708,0.570775,0,10.6695,1.01054,1.13272,50,8,5.8356,6.54113,5.65165,1.77227,0.0408413,1,0,0,0,0,0,0,0,0,0
14,0.52,0.689812,250,0,12.589,2,31,3,2.34708,0.570775,0,10.6695,1.01054,1.13272,50,9,5.8356,6.54113,5.65165,1.77227,0.014575,1,0,0,0,0,0,0,0,0,0
15,0.52,0.689812,250,0,12.589,2,31,3,2.34708,0.570775,0,10.6695,1.01054,1.13272,50,9,5.8356,6.54113,5.65165,1.77227,-0.0100622,1,0,0,0,0,0,0,0,0,0
16,0.52,0.689812,250,0,12.589,2,31,3,2.34708,0.570775,0,10.6695,1.01054,1.13272,50,10,5.8356,6.54113,5.65165,1.77227,-0.0100622,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.54,0.689812,250,0,12.589,2,20,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,10,5.8356,6.54113,5.65165,1.77227,-0.0100622,0,0,0,0,0,0,0,0,0,0
5,0.54,0.689812,250,0,12.589,2,20,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,0,5.78248,6.53578,5.8647,1.82639,0,1,0,0,0,0,0,0,0,0,0
6,0.54,0.689812,250,0,12.589,2,23,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,1,5.78248,6.53578,5.8647,1.82639,0.294365,1,0,0,0,0,0,0,0,0,0
7,0.54,0.689812,250,0,12.589,2,24,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,2,5.78248,6.53578,5.8647,1.82639,0.256158,1,0,0,0,0,0,0,0,0,0
8,0.54,0.689812,250,0,12.589,2,25,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,3,5.78248,6.53578,5.8647,1.82639,0.217544,1,0,0,0,0,0,0,0,0,0
9,0.54,0.689812,250,0,12.589,2,26,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,4,5.78248,6.53578,5.8647,1.82639,0.179087,1,0,0,0,0,0,0,0,0,0
10,0.54,0.689812,250,0,12.589,2,27,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,5,5.78248,6.53578,5.8647,1.82639,0.141428,1,0,0,0,0,0,0,0,0,0
11,0.54,0.689812,250,0,12.589,2,28,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,6,5.78248,6.53578,5.8647,1.82639,0.105231,1,0,0,0,0,0,0,0,0,0
12,0.54,0.689812,250,0,12.589,2,29,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,7,5.78248,6.53578,5.8647,1.82639,0.0711261,1,0,0,0,0,0,0,0,0,0
13,0.54,0.689812,250,0,12.589,2,30,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,8,5.78248,6.53578,5.8647,1.82639,0.0396656,1,0,0,0,0,0,0,0,0,0
14,0.54,0.689812,250,0,12.589,2,31,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,9,5.78248,6.53578,5.8647,1.82639,0.0112911,1,0,0,0,0,0,0,0,0,0
15,0.54,0.689812,250,0,12.589,2,31,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,9,5.78248,6.53578,5.8647,1.82639,-0.0143444,1,0,0,0,0,0,0,0,0,0
16,0.54,0.689812,250,0,12.589,2,31,3,2.4329,0.591644,0,10.6891,1.01137,1.14312,50,10,5.78248,6.53578,5.8647,1.82639,-0.0143444,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.56,0.689812,250,0,12.589,2,20,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,10,5.78248,6.53578,5.8647,1.82639,-0.0143444,0,0,0,0,0,0,0,0,0,0
5,0.56,0.689812,250,0,12.589,2,20,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,0,5.72837,6.53024,6.07791,1.88092,0,1,0,0,0,0,0,0,0,0,0
6,0.56,0.689812,250,0,12.589,2,23,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,1,5.72837,6.53024,6.07791,1.88092,0.31042,1,0,0,0,0,0,0,0,0,0
7,0.56,0.689812,250,0,12.589,2,24,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,2,5.72837,6.53024,6.07791,1.88092,0.270496,1,0,0,0,0,0,0,0,0,0
8,0.56,0.689812,250,0,12.589,2,25,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,3,5.72837,6.53024,6.07791,1.88092,0.22977,1,0,0,0,0,0,0,0,0,0
9,0.56,0.689812,250,0,12.589,2,26,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,4,5.72837,6.53024,6.07791,1.88092,0.188876,1,0,0,0,0,0,0,0,0,0
10,0.56,0.689812,250,0,12.589,2,27,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,5,5.72837,6.53024,6.07791,1.88092,0.148549,1,0,0,0,0,0,0,0,0,0
11,0.56,0.689812,250,0,12.589,2,28,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,6,5.72837,6.53024,6.07791,1.88092,0.109555,1,0,0,0,0,0,0,0,0,0
12,0.56,0.689812,250,0,12.589,2,29,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,7,5.72837,6.53024,6.07791,1.88092,0.0726348,1,0,0,0,0,0,0,0,0,0
13,0.56,0.689812,250,0,12.589,2,30,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,8,5.72837,6.53024,6.07791,1.88092,0.0384422,1,0,0,0,0,0,0,0,0,0
14,0.56,0.689812,250,0,12.589,2,31,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,8,5.72837,6.53024,6.07791,1.88092,0.00750732,1,0,0,0,0,0,0,0,0,0
15,0.56,0.689812,250,0,12.589,2,31,3,2.52059,0.612971,0,10.6993,1.01223,1.15392,50,9,5.72837,6.53024,6.07791,1.88092,0.00750732,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.58,0.689812,250,0,12.589,2,20,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,9,5.72837,6.53024,6.07791,1.88092,0.00750732,0,0,0,0,0,0,0,0,0,0
5,0.58,0.689812,250,0,12.589,2,20,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,0,5.67335,6.52451,6.29125,1.9358,0,1,0,0,0,0,0,0,0,0,0
6,0.58,0.689812,250,0,12.589,2,23,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,1,5.67335,6.52451,6.29125,1.9358,0.329852,1,0,0,0,0,0,0,0,0,0
7,0.58,0.689812,250,0,12.589,2,24,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,2,5.67335,6.52451,6.29125,1.9358,0.287971,1,0,0,0,0,0,0,0,0,0
8,0.58,0.689812,250,0,12.589,2,25,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,3,5.67335,6.52451,6.29125,1.9358,0.24478,1,0,0,0,0,0,0,0,0,0
9,0.58,0.689812,250,0,12.589,2,26,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,4,5.67335,6.52451,6.29125,1.9358,0.200997,1,0,0,0,0,0,0,0,0,0
10,0.58,0.689812,250,0,12.589,2,27,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,5,5.67335,6.52451,6.29125,1.9358,0.157467,1,0,0,0,0,0,0,0,0,0
11,0.58,0.689812,250,0,12.589,2,28,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,6,5.67335,6.52451,6.29125,1.9358,0.115088,1,0,0,0,0,0,0,0,0,0
12,0.58,0.689812,250,0,12.589,2,29,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,7,5.67335,6.52451,6.29125,1.9358,0.0747346,1,0,0,0,0,0,0,0,0,0
13,0.58,0.689812,250,0,12.589,2,30,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,8,5.67335,6.52451,6.29125,1.9358,0.0371914,1,0,0,0,0,0,0,0,0,0
14,0.58,0.689812,250,0,12.589,2,31,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,8,5.67335,6.52451,6.29125,1.9358,0.00310014,1,0,0,0,0,0,0,0,0,0
15,0.58,0.689812,250,0,12.589,2,31,3,2.61021,0.634763,0,10.701,1.01312,1.16511,50,9,5.67335,6.52451,6.29125,1.9358,0.00310014,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.6,0.689812,250,0,12.589,2,20,3,2.70176,0.657029,0,10.6948,1.01404,1.17669,50,9,5.67335,6.52451,6.29125,1.9358,0.00310014,0,0,0,0,0,0,0,0,0,0
5,0.6,0.689812,250,0,12.589,2,20,3,2.70176,0.657029,0,10.6948,1.01404,1.17669,50,0,5.61751,6.51859,6.50473,1.99102,0,1,0,0,0,0,0,0,0,0,0
6,0.6,0.689812,250,0,12.589,2,23,3,2.70176,0.657029,0,10.6948,1.01404,1.17669,50,1,5.61751,6.51859,6.50473,1.99102,0.353727,1,0,0,0,0,0,0,0,0,0
7,0.6,0.689812,250,0,12.589,2,24,3,2.70176,0.657029,0,10.6948,1.01404,1.17669,50,2,5.61751,6.51859,6.50473,1.99102,0.309607,1,0,0,0,0,0,0,0,0,0
8,0.6,0.689812,250,0,12.589,2,25,3,2.70176,0.657029,0,10.6948,1.01404,1.17669,50,3,5.61751,6.51859,6.50473,1.99102,0.263514,1,0,0,0,0,0,0,0,0,0
9,0.6,0.689812,250,0,12.589,2,26,3,2.70176,0.657029,0,10.6948,1.01404,1.17669,50,4,5.61751,6.51859,6.50473,1.99102,0.216261,1,0,0,0,0,0,0,0,0,0
10,0.6,0.689812,250,0,12.589,2,27,3,2.70176,0.657029,0,10.6948,1.01404,1.17669,50,5,5.61751,6.51859,6.50473,1.99102,0.168831,1,0,0,0,0,0,0,0,0,0
11,0.6,0.689812,250,0,12.589,2,28,3,2.70176,0.657029,0,10.6948,1.01404,1.17669,50,6,5.61751,6.51859,6.50473,1.99102,0.122286,1,0,0,0,0,0,0,0,0,0
12,0.6,0.689812,250,0,12.589,2,29,3,2.70176,0.657029,0,10.6948,1.01404,1.17669,50,7,5.61751,6.51859,6.50473,1.99102,0.0776759,1,0,0,0,0,0,0,0,0,0
13,0.6,0.689812,250,0,12.589,2,30,3,2.70176,0.657029,0,10.6948,1.01404,1.17669,50,8,5.61751,6.51859,6.50473,1.99102,0.0359509,1,0,0,0,0,0,0,0,0,0
14,0.6,0.689812,250,0,12.589,2,31,3,2.70176,0.657029,0,10.6948,1.01404,1.17669,50,8,5.61751,6.51859,6.50473,1.99102,-0.00210197,1,0,0,0,0,0,0,0,0,0
15,0.6,0.689812,250,0,12.589,2,31,3,2.70176,0.657029,0,10.6948,1.01404,1.17669,50,9,5.61751,6.51859,6.50473,1.99102,-0.00210197,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.62,0.689812,250,0,12.589,2,20,3,2.79531,0.679776,0,10.6815,1.01499,1.18867,50,9,5.61751,6.51859,6.50473,1.99102,-0.00210197,0,0,0,0,0,0,0,0,0,0
5,0.62,0.689812,250,0,12.589,2,20,3,2.79531,0.679776,0,10.6815,1.01499,1.18867,50,0,5.56091,6.51248,6.71832,2.04655,0,1,0,0,0,0,0,0,0,0,0
6,0.62,0.689812,250,0,12.589,2,23,3,2.79531,0.679776,0,10.6815,1.01499,1.18867,50,1,5.56091,6.51248,6.71832,2.04655,0.3836,1,0,0,0,0,0,0,0,0,0
7,0.62,0.689812,250,0,12.589,2,24,3,2.79531,0.679776,0,10.6815,1.01499,1.18867,50,2,5.56091,6.51248,6.71832,2.04655,0.336918,1,0,0,0,0,0,0,0,0,0
8,0.62,0.689812,250,0,12.589,2,25,3,2.79531,0.679776,0,10.6815,1.01499,1.18867,50,3,5.56091,6.51248,6.71832,2.04655,0.287371,1,0,0,0,0,0,0,0,0,0
9,0.62,0.689812,250,0,12.589,2,26,3,2.79531,0.679776,0,10.6815,1.01499,1.18867,50,4,5.56091,6.51248,6.71832,2.04655,0.235888,1,0,0,0,0,0,0,0,0,0
10,0.62,0.689812,250,0,12.589,2,27,3,2.79531,0.679776,0,10.6815,1.01499,1.18867,50,5,5.56091,6.51248,6.71832,2.04655,0.183621,1,0,0,0,0,0,0,0,0,0
11,0.62,0.689812,250,0,12.589,2,28,3,2.79531,0.679776,0,10.6815,1.01499,1.18867,50,6,5.56091,6.51248,6.71832,2.04655,0.131849,1,0,0,0,0,0,0,0,0,0
12,0.62,0.689812,250,0,12.589,2,29,3,2.79531,0.679776,0,10.6815,1.01499,1.18867,50,7,5.56091,6.51248,6.71832,2.04655,0.0818477,1,0,0,0,0,0,0,0,0,0
13,0.62,0.689812,250,0,12.589,2,30,3,2.79531,0.679776,0,10.6815,1.01499,1.18867,50,8,5.56091,6.51248,6.71832,2.04655,0.0347899,1,0,0,0,0,0,0,0,0,0
14,0.62,0.689812,250,0,12.589,2,30,3,2.79531,0.679776,0,10.6815,1.01499,1.18867,50,8,5.56091,6.51248,6.71832,2.04655,-0.0143489,1,0,0,0,0,0,0,0,0,0
15,0.62,0.689812,250,0,12.589,2,30,3,2.79531,0.679776,0,10.6815,1.01499,1.18867,50,9,5.56091,6.51248,6.71832,2.04655,-0.0143489,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.64,0.689812,250,0,12.589,2,20,3,2.89087,0.703015,0,10.6616,1.01597,1.20104,50,9,5.56091,6.51248,6.71832,2.04655,-0.0143489,0,0,0,0,0,0,0,0,0,0
5,0.64,0.689812,250,0,12.589,2,20,3,2.89087,0.703015,0,10.6616,1.01597,1.20104,50,0,5.50364,6.50619,6.93202,2.10236,0,1,0,0,0,0,0,0,0,0,0
6,0.64,0.689812,250,0,12.589,2,23,3,2.89087,0.703015,0,10.6616,1.01597,1.20104,50,1,5.50364,6.50619,6.93202,2.10236,0.421831,1,0,0,0,0,0,0,0,0,0
7,0.64,0.689812,250,0,12.589,2,24,3,2.89087,0.703015,0,10.6616,1.01597,1.20104,50,2,5.50364,6.50619,6.93202,2.10236,0.372223,1,0,0,0,0,0,0,0,0,0
8,0.64,0.689812,250,0,12.589,2,25,3,2.89087,0.703015,0,10.6616,1.01597,1.20104,50,3,5.50364,6.50619,6.93202,2.10236,0.318522,1,0,0,0,0,0,0,0,0,0
9,0.64,0.689812,250,0,12.589,2,26,3,2.89087,0.703015,0,10.6616,1.01597,1.20104,50,4,5.50364,6.50619,6.93202,2.10236,0.261785,1,0,0,0,0,0,0,0,0,0
10,0.64,0.689812,250,0,12.589,2,27,3,2.89087,0.703015,0,10.6616,1.01597,1.20104,50,5,5.50364,6.50619,6.93202,2.10236,0.203386,1,0,0,0,0,0,0,0,0,0
11,0.64,0.689812,250,0,12.589,2,28,3,2.89087,0.703015,0,10.6616,1.01597,1.20104,50,6,5.50364,6.50619,6.93202,2.10236,0.144888,1,0,0,0,0,0,0,0,0,0
12,0.64,0.689812,250,0,12.589,2,29,3,2.89087,0.703015,0,10.6616,1.01597,1.20104,50,7,5.50364,6.50619,6.93202,2.10236,0.0878797,1,0,0,0,0,0,0,0,0,0
13,0.64,0.689812,250,0,12.589,2,30,3,2.89087,0.703015,0,10.6616,1.01597,1.20104,50,8,5.50364,6.50619,6.93202,2.10236,0.0338363,1,0,0,0,0,0,0,0,0,0
14,0.64,0.689812,250,0,12.589,2,30,3,2.89087,0.703015,0,10.6616,1.01597,1.20104,50,8,5.50364,6.50619,6.93202,2.10236,-0.0201846,1,0,0,0,0,0,0,0,0,0
15,0.64,0.689812,250,0,12.589,2,30,3,2.89087,0.703015,0,10.6616,1.01597,1.20104,50,9,5.50364,6.50619,6.93202,2.10236,-0.0201846,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.66,0.689812,250,0,12.589,2,20,3,2.98848,0.726754,0,10.6356,1.01698,1.2138,50,9,5.50364,6.50619,6.93202,2.10236,-0.0201846,0,0,0,0,0,0,0,0,0,0
5,0.66,0.689812,250,0,12.589,2,20,3,2.98848,0.726754,0,10.6356,1.01698,1.2138,50,0,5.44578,6.4997,7.14581,2.15842,0,1,0,0,0,0,0,0,0,0,0
6,0.66,0.689812,250,0,12.589,2,23,3,2.98848,0.726754,0,10.6356,1.01698,1.2138,50,1,5.44578,6.4997,7.14581,2.15842,0.472173,1,0,0,0,0,0,0,0,0,0
7,0.66,0.689812,250,0,12.589,2,24,3,2.98848,0.726754,0,10.6356,1.01698,1.2138,50,2,5.44578,6.4997,7.14581,2.15842,0.419271,1,0,0,0,0,0,0,0,0,0
8,0.66,0.689812,250,0,12.589,2,25,3,2.98848,0.726754,0,10.6356,1.01698,1.2138,50,3,5.44578,6.4997,7.14581,2.15842,0.360516,1,0,0,0,0,0,0,0,0,0
9,0.66,0.689812,250,0,12.589,2,26,3,2.98848,0.726754,0,10.6356,1.01698,1.2138,50,4,5.44578,6.4997,7.14581,2.15842,0.297107,1,0,0,0,0,0,0,0,0,0
10,0.66,0.689812,250,0,12.589,2,27,3,2.98848,0.726754,0,10.6356,1.01698,1.2138,50,5,5.44578,6.4997,7.14581,2.15842,0.230709,1,0,0,0,0,0,0,0,0,0
11,0.66,0.689812,250,0,12.589,2,28,3,2.98848,0.726754,0,10.6356,1.01698,1.2138,50,6,5.44578,6.4997,7.14581,2.15842,0.163277,1,0,0,0,0,0,0,0,0,0
12,0.66,0.689812,250,0,12.589,2,29,3,2.98848,0.726754,0,10.6356,1.01698,1.2138,50,7,5.44578,6.4997,7.14581,2.15842,0.0968498,1,0,0,0,0,0,0,0,0,0
13,0.66,0.689812,250,0,12.589,2,30,3,2.98848,0.726754,0,10.6356,1.01698,1.2138,50,8,5.44578,6.4997,7.14581,2.15842,0.033333,1,0,0,0,0,0,0,0,0,0
14,0.66,0.689812,250,0,12.589,2,30,3,2.98848,0.726754,0,10.6356,1.01698,1.2138,50,8,5.44578,6.4997,7.14581,2.15842,-0.0266868,1,0,0,0,0,0,0,0,0,0
15,0.66,0.689812,250,0,12.589,2,30,3,2.98848,0.726754,0,10.6356,1.01698,1.2138,50,9,5.44578,6.4997,7.14581,2.15842,-0.0266868,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.68,0.689812,250,0,12.589,2,20,3,3.08819,0.751001,0,10.6041,1.01803,1.22695,50,9,5.44578,6.4997,7.14581,2.15842,-0.0266868,0,0,0,0,0,0,0,0,0,0
5,0.68,0.689812,250,0,12.589,2,20,3,3.08819,0.751001,0,10.6041,1.01803,1.22695,50,0,5.3874,6.49303,7.3597,2.21473,0,1,0,0,0,0,0,0,0,0,0
